id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,distancia_ao_radar_mais_proximo,proximo_ao_radar
444143,2022-04-04,segunda-feira,09:30:00,PE,101.0,51,ABREU E LIMA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Reta,Sim,3,0,0,1,2,0,1,2,-7.9169968,-34.89689272,SPRF-PE,DEL01-PE,UOP02-DEL01-PE,653.6850186336222,False
446489,2022-04-28,quinta-feira,13:05:00,SC,101.0,207,SAO JOSE,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Aclive;Reta                   ,Sim,2,0,1,0,1,0,1,2,-27.60001226,-48.6226467,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.3114415111845562,True
446693,2022-04-29,sexta-feira,14:49:00,PE,101.0,68,RECIFE,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Múltipla,Reta,Sim,3,0,1,0,2,0,1,3,-8.04176524,-34.94267106,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,639.63165288597,False
447913,2022-05-05,quinta-feira,17:10:00,SC,101.0,206,SAO JOSE,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-27.59193546,-48.61824557,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.7053112351021903,True
448354,2022-05-07,sábado,18:45:00,SC,101.0,206,SAO JOSE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,2,0,1,3,-27.59193546,-48.61824557,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.7053112351021903,True
450457,2022-05-17,terça-feira,17:11:00,PE,101.0,51,ABREU E LIMA,Manobra de mudança de faixa,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,2,0,1,0,2,2,-7.9169968,-34.89689272,SPRF-PE,DEL01-PE,UOP02-DEL01-PE,653.6850186336222,False
451142,2022-05-21,sábado,14:00:00,PE,101.0,70,RECIFE,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,2,0,1,0,1,0,1,2,-8.06704799,-34.93862629,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,637.6933499753515,False
452121,2022-05-18,quarta-feira,06:55:00,SE,101.0,206,CRISTINAPOLIS,Condutor Dormindo,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive,Não,1,0,1,0,0,0,1,1,-11.519771,-37.800255,SPRF-SE,DEL02-SE,UOP03-DEL02-SE,142.2605039728995,False
456084,2022-06-15,quarta-feira,21:20:00,ES,101.0,148,LINHARES,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Interseção de Vias,Sim,2,0,1,0,1,0,1,2,-19.38787399,-40.06752766,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,1.9808907353238596,True
457245,2022-06-22,quarta-feira,04:07:00,SE,101.0,51,JAPARATUBA,Animais na Pista,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Desvio Temporário,Não,1,0,1,0,0,0,1,1,-10.61153091,-36.97737715,SPRF-SE,DEL02-SE,UOP02-DEL02-SE,277.02550332788775,False
457476,2022-06-23,quinta-feira,09:30:00,SC,101.0,206,SAO JOSE,Obstrução na via,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,Sim,3,0,0,1,2,0,1,3,-27.59193546,-48.61824557,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.7053112351021903,True
460465,2022-07-08,sexta-feira,17:50:00,RJ,101.0,67,CAMPOS DOS GOYTACAZES,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,4,1,0,0,0,3,0,3,-21.76751094,-41.34876249,SPRF-RJ,DEL08-RJ,UOP02-DEL08-RJ,7.30942425236458,False
461788,2022-07-15,sexta-feira,11:25:00,PE,101.0,68,RECIFE,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Viaduto,Sim,2,0,1,0,1,0,1,2,-8.05074296,-34.94580619,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,638.6324973668037,False
462496,2022-07-18,segunda-feira,22:30:00,SE,101.0,70,MARUIM,Pista esburacada,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Desvio Temporário,Não,2,0,2,0,0,0,2,1,-10.7356,-37.08768,SPRF-SE,DEL01-SE,UOP01-DEL01-SE,258.7267812638813,False
464788,2022-07-30,sábado,02:44:00,ES,101.0,148,LINHARES,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de Vias,Sim,2,0,1,0,1,0,1,2,-19.38787399,-40.06752766,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,1.9808907353238596,True
465944,2022-08-04,quinta-feira,19:30:00,ES,101.0,46,CONCEICAO DA BARRA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-18.55144093,-39.90284075,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,3.6534917518797916,True
466762,2022-08-08,segunda-feira,12:45:00,SC,101.0,206,SAO JOSE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,Sim,3,0,1,0,2,0,1,3,-27.59193546,-48.61824557,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.7053112351021903,True
466942,2022-06-11,sábado,14:20:00,SC,101.0,205,SAO JOSE,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-27.58313237,-48.61532885,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.14494209221629775,True
467043,2022-08-10,quarta-feira,01:00:00,RJ,101.0,51,CAMPOS DOS GOYTACAZES,Transitar na contramão,Colisão frontal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,-21.64273198,-41.31170082,SPRF-RJ,DEL08-RJ,UOP01-DEL08-RJ,4.347306234707164,True
468549,2022-08-16,terça-feira,12:00:00,AL,101.0,148,JEQUIA DA PRAIA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-9.88938896,-36.13497986,SPRF-AL,DEL02-AL,UOP01-DEL02-AL,397.8453123433115,False
469289,2022-08-20,sábado,18:29:00,PE,101.0,70,RECIFE,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,0,1,1,2,-8.06776119,-34.94265074,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,637.3572446067948,False
470557,2022-08-19,sexta-feira,16:35:00,SC,101.0,207,SAO JOSE,Condutor deixou de manter distância do veículo da frente,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Declive;Reta                  ,Sim,5,0,1,0,4,0,1,4,-27.60001226,-48.6226467,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.3114415111845562,True
475752,2022-09-21,quarta-feira,11:05:00,PE,101.0,70,RECIFE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-8.06776119,-34.94265074,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,637.3572446067948,False
477353,2022-09-28,quarta-feira,08:15:00,AL,101.0,51,FLEXEIRAS,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,3,0,1,0,2,0,1,2,-9.241987,-35.760014,SPRF-AL,DEL01-AL,UOP02-DEL01-AL,479.2937223744995,False
477814,2022-09-30,sexta-feira,18:50:00,RN,101.0,148,GOIANINHA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,0,1,0,2,-6.27949119,-35.20490033,SPRF-RN,DEL01-RN,UOP01-DEL01-RN,782.4699377093125,False
478249,2022-09-16,sexta-feira,19:35:00,SC,101.0,206,SAO JOSE,Faixas de trânsito com largura insuficiente,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Nublado,Múltipla,Reta,Sim,3,0,0,0,1,2,0,3,-27.59193546,-48.61824557,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.7053112351021903,True
478904,2022-02-12,sábado,01:00:00,RJ,101.0,46,CAMPOS DOS GOYTACAZES,Iluminação deficiente,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,1,0,0,1,0,0,2,-21.59839998,-41.3168335,SPRF-RJ,DEL08-RJ,UOP01-DEL08-RJ,9.296023287710142,False
479977,2022-10-11,terça-feira,05:30:00,RJ,101.0,51,CAMPOS DOS GOYTACAZES,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Aclive,Não,3,0,0,1,2,0,1,2,-21.64273198,-41.31170082,SPRF-RJ,DEL08-RJ,UOP01-DEL08-RJ,4.347306234707164,True
480109,2022-10-11,terça-feira,19:10:00,SP,101.0,51,UBATUBA,Ultrapassagem Indevida,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-23.45627795,-45.07111896,SPRF-SP,DEL06-SP,UOP01-DEL06-SP,136.24054989637415,False
480752,2022-10-15,sábado,08:10:00,PE,101.0,67,RECIFE,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-8.045083,-34.944422,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,639.2222406005865,False
483606,2022-10-29,sábado,12:00:00,SC,101.0,207,SAO JOSE,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Aclive,Sim,3,0,1,0,2,0,1,3,-27.60001226,-48.6226467,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.3114415111845562,True
484195,2022-10-15,sábado,04:50:00,SC,101.0,207,SAO JOSE,Objeto estático sobre o leito carroçável,Engavetamento,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Múltipla,Aclive,Não,5,0,0,1,3,1,1,4,-27.60001226,-48.6226467,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.3114415111845562,True
484712,2022-11-04,sexta-feira,09:50:00,ES,101.0,148,LINHARES,Acesso irregular,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,-19.38787399,-40.06752766,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,1.9808907353238596,True
485390,2022-11-07,segunda-feira,15:15:00,PE,101.0,46,IGARASSU,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,4,0,0,2,2,0,2,3,-7.87406004,-34.90588126,SPRF-PE,DEL01-PE,UOP02-DEL01-PE,656.8751807241539,False
486342,2022-11-12,sábado,16:30:00,SC,101.0,207,SAO JOSE,Ausência de reação do condutor,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,3,0,0,0,3,0,0,3,-27.60327979,-48.63201818,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.007960657068514392,True
488297,2022-11-22,terça-feira,06:30:00,SC,101.0,51,JOINVILLE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-26.38506771,-48.84917582,SPRF-SC,DEL03-SC,UOP01-DEL03-SC,0.5926893170760377,True
489939,2022-11-30,quarta-feira,21:48:00,PE,101.0,68,RECIFE,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-8.042334,-34.943096,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,639.5530114155026,False
491763,2022-12-09,sexta-feira,17:00:00,SC,101.0,46,JOINVILLE,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-26.35894494,-48.85897631,SPRF-SC,DEL03-SC,UOP01-DEL03-SC,2.4750643390763125,True
491904,2022-12-10,sábado,08:45:00,PE,101.0,67,RECIFE,Velocidade Incompatível,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,5,0,0,1,4,0,1,4,-8.048022,-34.945216,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,638.9108944501373,False
492964,2022-12-15,quinta-feira,14:40:00,SC,101.0,46,JOINVILLE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Não,2,0,1,0,0,1,1,2,-26.35443414,-48.85874391,SPRF-SC,DEL03-SC,UOP01-DEL03-SC,2.952112090383305,True
495776,2022-12-28,quarta-feira,08:25:00,ES,101.0,148,LINHARES,Acessar a via sem observar a presença dos outros veículos,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-19.38787399,-40.06752766,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,1.9808907353238596,True
495906,2022-12-28,quarta-feira,22:20:00,RJ,101.0,205,CASIMIRO DE ABREU,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,10,0,3,0,7,0,3,2,-22.475714,-42.19184,SPRF-RJ,DEL08-RJ,UOP04-DEL08-RJ,17.28854060397938,False
496426,2022-12-31,sábado,15:17:00,AL,101.0,206,SAO SEBASTIAO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta;Interseção de Vias;Aclive,Não,2,0,0,1,1,0,1,2,-9.98580871,-36.57639201,SPRF-AL,DEL02-AL,UOP02-DEL02-AL,358.9022490310229,False
461330,2022-07-12,terça-feira,18:50:00,SC,101.0,206,SAO JOSE,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,4,0,2,0,2,0,2,3,-27.59193546,-48.61824557,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.7053112351021903,True
405357,2022-01-02,domingo,05:30:00,RJ,101.0,206,CASIMIRO DE ABREU,Ausência de reação do condutor,Incêndio,Sem Vítimas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Sim,1,0,0,0,1,0,0,1,-22.4776458,-42.21127001,SPRF-RJ,DEL08-RJ,UOP04-DEL08-RJ,19.26321222403226,False
405666,2022-01-03,segunda-feira,11:20:00,SE,101.0,68,MARUIM,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Declive,Não,6,0,1,0,5,0,1,2,-10.72409501,-37.07334069,SPRF-SE,DEL01-SE,UOP01-DEL01-SE,260.70233182725684,False
406033,2022-01-05,quarta-feira,09:45:00,PE,101.0,51,ABREU E LIMA,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,-7.92615321,-34.89724701,SPRF-PE,DEL01-PE,UOP02-DEL01-PE,652.8546160457274,False
407069,2022-01-06,quinta-feira,14:00:00,SE,101.0,70,MARUIM,Redutor de velocidade em desacordo,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive,Não,4,0,1,0,3,0,1,2,-10.735791,-37.087876,SPRF-SE,DEL01-SE,UOP01-DEL01-SE,258.69684034341003,False
407257,2022-01-07,sexta-feira,05:45:00,BA,101.0,148,CONCEICAO DO JACUIPE,Ausência de reação do condutor,Atropelamento de Pedestre,Com Vítimas Fatais,Amanhecer,Crescente,Nublado,Simples,Reta,Não,2,1,0,0,0,1,0,2,-12.32206384,-38.73960825,SPRF-BA,DEL01-BA,UOP04-DEL01-BA,9.302283427999008,False
407482,2022-01-08,sábado,13:40:00,PE,101.0,51,ABREU E LIMA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-7.9169968,-34.89689272,SPRF-PE,DEL01-PE,UOP02-DEL01-PE,653.6850186336222,False
408196,2022-01-12,quarta-feira,09:30:00,SC,101.0,148,ITAPEMA,Transitar no acostamento,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,-27.10123686,-48.61807962,SPRF-SC,DEL04-SC,UOP03-DEL04-SC,0.5556488778292624,True
408304,2022-01-12,quarta-feira,21:00:00,BA,101.0,207,GOVERNADOR MANGABEIRA,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Aclive,Não,13,1,2,0,9,1,2,5,-12.596715,-39.036672,SPRF-BA,DEL01-BA,UOP02-DEL01-BA,35.14155320994044,False
408389,2022-01-13,quinta-feira,13:00:00,RJ,101.0,205,CASIMIRO DE ABREU,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,0,0,2,1,0,2,-22.475714,-42.19184,SPRF-RJ,DEL08-RJ,UOP04-DEL08-RJ,17.28854060397938,False
408401,2022-01-13,quinta-feira,15:00:00,RJ,101.0,67,CAMPOS DOS GOYTACAZES,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,2,0,1,2,-21.76751094,-41.34876249,SPRF-RJ,DEL08-RJ,UOP02-DEL08-RJ,7.30942425236458,False
408498,2022-01-14,sexta-feira,04:45:00,SC,101.0,205,SAO JOSE,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Interseção de Vias;Curva      ,Sim,1,0,1,0,0,0,1,1,-27.58509197,-48.6155802,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0.08271840250047945,True
